x,y,z
-1.308412777,0.67290022,1.13177
-1.640402777,0.69442022,0.89066
-1.585542777,0.37522022,1.03689
-1.490892777,0.85488022,1.06106
-1.326042777,0.69717022,1.12781
-1.630142777,0.77249022,0.8598
-1.512982777,0.87335022,1.05902
-1.353752777,0.70526022,1.13045
-1.645132777,0.80319022,0.85131
-1.603742777,0.44401022,1.0165
-1.499222777,0.95994022,1.0292
-1.355082777,0.75678022,1.11527
-1.661262777,0.83220022,0.8436
-1.561822777,0.56735022,0.96438
-1.373422777,0.78086022,1.11131
-1.669482777,0.87769022,0.82817
-1.465542777,1.13569022,0.96752
-1.379152777,0.81269022,1.10273
-1.675972777,0.91185022,0.81659
-1.600202777,0.59333022,0.96287
-1.396042777,0.83994022,1.09746
-1.681862777,0.96408022,0.79808
-1.403802777,0.88352022,1.08558
-1.593042777,0.71623022,0.91756
-1.424082777,0.90578022,1.08228
-1.591382777,0.77634022,0.89565
-1.442732777,0.93125022,1.07766
-1.596482777,0.82516022,0.87904
-1.466142777,0.94835022,1.07634
-1.620192777,0.83964022,0.87828
-1.618752777,0.94916022,0.83825
-1.628292777,0.99329022,0.8239
-1.628462777,1.05737022,0.80049
-16.28136092,3.739351761,1.444021
-16.09346092,2.698141761,1.444314
-16.08546092,3.053891761,0.21002
-15.85276092,2.516691761,1.448057
-16.26206092,3.562131761,1.643228
-16.12796092,2.594171761,0.20352
-16.38806092,3.713951761,0.39931
-16.31476092,3.499211761,0.40122
-15.54226092,1.677531761,1.450625
-16.28846092,3.333871761,0.40122
-15.88786092,2.555091761,1.645773
-16.05916092,2.920571761,0.40874
-15.57986092,1.402451761,0.21959
-16.28976092,2.653271761,0.3957
-15.47506092,1.199551761,0.22268
-15.80146092,2.516531761,0.41741
-16.28146092,3.691371761,0.56899
-15.43126092,0.983081761,0.22236
-15.81506092,2.288751761,0.41474
-16.18036092,3.481751761,0.57191
-15.61156092,1.707681761,1.647122
-15.34656092,0.833101761,0.22491
-15.75176092,2.131981761,0.41627
-15.07576092,0.317871761,1.453267
-15.23646092,0.633131761,0.22811
-15.67476092,1.921921761,0.41788
-16.09016092,3.102301761,0.57311
-15.16586092,0.423941761,0.22907
-15.64726092,1.701831761,0.41703
-15.07276092,0.220831761,0.23119
-15.90536092,2.684241761,0.57784
-16.23276092,3.379091761,2.0131922
-15.01306092,0.009301761,0.23141
-15.42626092,1.298141761,0.42322
-15.81396092,2.476041761,0.58008
-16.21706092,3.774811761,0.79929
-14.92326092,-0.193938239,0.23322
-15.36166092,1.086931761,0.42398
-15.73516092,2.266061761,0.58171
-16.20336092,3.551931761,0.79856
-14.86036092,-0.347328239,0.23428
-15.29686092,0.932531761,0.42531
-15.67956092,2.108171761,0.58274
-16.13196092,3.394361761,0.80024
-14.78376092,-0.553618239,0.23524
-15.21836092,0.725141761,0.42665
-15.59846092,1.899451761,0.58438
-15.95526092,2.580601761,2.0135089
-14.70016092,-0.757628239,0.23651
-15.14446092,0.516961761,0.42769
-15.53566092,1.687311761,0.58515
-16.47056092,2.885031761,0.78495
-14.47416092,-1.276938239,1.455945
-15.05966092,0.311871761,0.42922
-15.80596092,2.775621761,0.80822
-16.27276092,3.428171761,2.212602
-14.67056092,-1.206838239,0.23119
-14.98896092,0.103451761,0.42998
-15.38076092,1.270301761,0.58781
-15.85066092,2.542731761,0.80507
-16.38616092,3.751091761,0.964999
-16.17986092,3.217491761,2.212409
-14.62306092,-1.422138239,0.23024
-14.92866092,-0.107538239,0.43017
-15.30046092,1.063041761,0.58919
-15.77816092,2.331271761,0.80624
-16.22806092,3.549611761,0.969
-16.14246092,3.054471761,2.212376
-14.85076092,-0.256798239,0.43188
-15.24336092,0.907131761,0.59005
-15.70716092,2.176191761,0.80771
-16.15476092,3.392291761,0.970524
-16.05916092,2.843141761,2.212223
-14.28046092,-1.715538239,0.2429
-14.79196092,-0.467958239,0.43188
-15.17446092,0.697771761,0.59082
-15.62846092,1.966781761,0.80902
-16.07356092,3.180461761,0.971984
-15.98056092,2.631551761,2.21209
-14.27326092,-1.943138239,0.23949
-14.71276092,-0.673208239,0.43284
-15.09256092,0.491871761,0.59211
-15.54256092,1.759321761,0.81056
-15.99896092,2.968051761,0.973191
-14.53986092,-1.251938239,1.650889
-15.91636092,2.417721761,2.21201
-14.19256092,-2.146838239,0.24013
-15.01726092,0.284671761,0.59306
-15.48086092,1.547161761,0.81115
-15.93096092,2.754931761,0.974144
-13.99966092,-2.674438239,1.456129
-15.83706092,2.207151761,2.211884
-14.09926092,-2.345938239,0.24141
-14.60016092,-1.096838239,0.43226
-14.95416092,0.074511761,0.5934
-15.40026092,1.339411761,0.81239
-15.86556092,2.541701761,0.974969
-15.77226092,1.994121761,2.21181
-14.03876092,-2.556338239,0.24077
-14.60486092,-1.327538239,0.42884
-14.86086092,-0.127348239,0.59504
-15.33986092,1.127461761,0.81283
-15.77526092,2.333591761,0.976557
-13.72856092,-3.040338239,1.458514
-15.71736092,1.835831761,2.211737
-16.24176092,3.115361761,2.377347
-13.92566092,-2.690038239,0.24407
-14.48346092,-1.462138239,0.43245
-14.80606092,-0.282608239,0.59555
-15.25956092,0.976791761,0.81444
-15.71216092,2.177021761,0.977573
-13.79886092,-3.241238239,1.456019
-15.63466092,1.627161761,2.211611
-16.14106092,2.906341761,2.376837
-14.28586092,-1.628838239,0.43903
-14.72976092,-0.488578239,0.59633
-15.18726092,0.768201761,0.81524
-15.63936092,1.966421761,0.978525
-15.11166092,0.164711761,2.0141974
-15.58186092,1.412341761,2.211591
-16.07266092,2.692331761,2.376599
-13.82876092,-3.119638239,0.24109
-14.28306092,-1.857538239,0.43579
-14.66386092,-0.697288239,0.59658
-15.11546092,0.559721761,0.81597
-15.57296092,1.754811761,0.979224
-15.51206092,1.201441761,2.211518
-15.99706092,2.480041761,2.376312
-14.21616092,-2.065738239,0.43569
-14.58896092,-0.903278239,0.59718
-15.04836092,0.350341761,0.81649
-15.50346092,1.544181761,0.979986
-16.01876092,2.781341761,1.211176
-15.42356092,0.995231761,2.211385
-15.91616092,2.269211761,2.375993
-14.14226092,-2.271638239,0.43588
-14.94306092,0.151081761,0.81839
-15.41696092,1.337641761,0.981256
-15.85526092,2.585611761,1.214324
-14.87386092,-0.454278239,2.0143534
-15.36096092,0.783261761,2.211345
-15.86346092,2.053271761,2.375914
-14.07276092,-2.478938239,0.43579
-14.87916092,-0.058598239,0.81868
-15.33316092,1.130991761,0.982399
-15.81426092,2.368091761,1.214324
-13.87056092,-3.046938239,1.651653
-14.79846092,-0.661168239,2.0143901
-15.29476092,0.629131761,2.211252
-15.78926092,1.898491761,2.375579
-14.00516092,-2.628938239,0.43645
-14.36346092,-1.462738239,0.59942
-14.82846092,-0.215028239,0.81897
-15.28996092,0.971681761,0.98259
-15.71796092,2.217781761,1.215973
-13.90526092,-3.234938239,1.650405
-14.74306092,-0.816518239,2.0144131
-15.21446092,0.422031761,2.211159
-15.73226092,1.683871761,2.375484
-13.94846092,-2.840838239,0.4356
-14.75846092,-0.422808239,0.81941
-15.21166092,0.764341761,0.983479
-15.65126092,2.005891761,1.216572
-14.68846092,-1.029238239,2.0143947
-15.13866092,0.214101761,2.211086
-15.66036092,1.472671761,2.375277
-13.86976092,-3.044938239,0.43579
-14.25426092,-1.886638239,0.5983
-14.68526092,-0.629518239,0.81993
-15.13416092,0.557181761,0.984304
-15.58326092,1.794561761,1.217172
-14.60376092,-1.232938239,2.0144452
-15.08096092,0.001641761,2.211079
-15.60266092,1.258581761,2.375197
-13.81406092,-3.257538239,0.43474
-14.16636092,-2.087638239,0.59916
-14.61836092,-0.837938239,0.82014
-15.04756092,0.352651761,0.985384
-15.49436092,1.588021761,1.218271
-14.51596092,-1.435338239,2.0145003
-14.99676092,-0.203598239,2.210986
-15.52026092,1.050321761,2.374927
-14.09606092,-2.294438239,0.59916
-14.53496092,-1.041338239,0.82095
-14.97526092,0.144821761,0.985956
-15.42566092,1.377551761,1.218821
-15.42696092,0.870541761,0
-14.44796092,-1.643838239,2.0145049
-14.92296092,-0.411368239,2.210933
-15.45026092,0.839551761,2.374767
-14.00196092,-2.492838239,0.60019
-14.45596092,-1.245738239,0.82153
-14.89206092,-0.059848239,0.986845
-15.34216092,1.170771761,1.21972
-14.36146092,-1.846238239,2.0145508
-14.87636092,-0.569558239,2.210926
-15.39786092,0.681611761,2.374656
-13.97006092,-2.655338239,0.59916
-14.40736092,-1.402238239,0.82153
-14.84896092,-0.218448239,0.986845
-15.27956092,1.015941761,1.22037
-13.85696092,-3.232038239,1.781749
-14.30436092,-2.000338239,2.0145646
-14.79066092,-0.773588239,2.210839
-15.34696092,0.466521761,2.374672
-13.88496092,-2.856738239,0.59968
-14.33386092,-1.608238239,0.82183
-14.76736092,-0.423098239,0.987607
-15.20936092,0.806741761,1.220869
-14.22706092,-2.205538239,2.0145829
-14.72486092,-0.983208239,2.210826
-15.32566092,0.243811761,2.374943
-13.81556092,-3.063938239,0.59942
-14.26276092,-1.814838239,0.82197
-14.70376092,-0.632618239,0.987734
-15.12816092,0.600491761,1.221619
-14.15426092,-2.412038239,2.0145875
-14.65576092,-1.191838239,2.210806
-15.29326092,0.023571761,2.375134
-13.84196092,-3.307338239,0.59469
-14.18856092,-2.020338239,0.82219
-14.62156092,-0.836618239,0.988432
-15.05736092,0.392001761,1.222068
-14.09706092,-2.624138239,2.0145508
-14.58926092,-1.401138239,2.2108
-15.26716092,-0.198688239,2.375388
-14.11686092,-2.226638239,0.82227
-14.54766092,-1.042838239,0.988813
-14.98526092,0.184061761,1.222518
-14.01776092,-2.828438239,2.0145646
-14.51766092,-1.608838239,2.21078
-15.25316092,-0.424688239,2.375755
-14.03066092,-2.427938239,0.82285
-14.47636092,-1.249738239,0.989067
-15.01626092,-0.051138239,1.22027
-13.95416092,-3.038438239,2.014537
-14.47116092,-1.766838239,2.210793
-15.21416092,-0.586608239,2.375802
-13.98776092,-2.586438239,0.82241
-14.41446092,-1.402138239,0.989512
-14.86906092,-0.181998239,1.222968
-13.90276092,-3.194638239,2.0145232
-14.38956092,-1.971138239,2.210746
-15.18216092,-0.808328239,2.376041
-13.90696092,-2.789438239,0.82271
-14.34846092,-1.610538239,0.989512
-14.81276092,-0.393798239,1.222918
-14.31816092,-2.178738239,2.21074
-15.16796092,-1.035638239,2.376439
-13.83226092,-2.994638239,0.82271
-14.27556092,-1.816638239,0.989702
-14.70316092,-0.590448239,1.224217
-14.57596092,-1.063938239,0.01903
-14.24546092,-2.385838239,2.210733
-15.12156092,-1.254038239,2.376583
-13.77136092,-3.204938239,0.82212
-14.20316092,-2.022938239,0.989829
-14.63846092,-0.799548239,1.224317
-14.51216092,-1.273338239,0.01903
-14.18096092,-2.595838239,2.21076
-14.14856092,-2.235138239,0.989321
-14.57436092,-1.008778239,1.224367
-14.46986092,-1.489538239,0.0176
-14.10186092,-2.800738239,2.21074
-14.06036092,-2.435938239,0.989893
-14.50136092,-1.215238239,1.224616
-14.06096092,-2.961038239,2.210793
-14.02316092,-2.596538239,0.989321
-14.43576092,-1.366638239,1.225066
-14.00216092,-3.173438239,2.210853
-13.94406092,-2.800438239,0.989512
-14.37576092,-1.577038239,1.224916
-13.84686092,-2.997538239,0.990274
-14.29536092,-1.780838239,1.225266
-13.79336092,-3.210738239,0.989512
-14.21756092,-1.985338239,1.225516
-14.16696092,-2.198838239,1.225016
-14.09226092,-2.404338239,1.225116
-14.63936092,-3.090138239,2.377538
-13.98536092,-2.540638239,1.226515
-14.50086092,-3.277038239,2.377013
-13.95366092,-2.761138239,1.225416
-13.85106092,-2.956338239,1.226165
-13.75666092,-3.154138239,1.226665
-4.937533898,10.25735508,0.8071
-4.989333898,10.17664508,0.80588
-5.062033898,10.13092508,0.80169
-4.752133898,10.14978508,0.31312
-4.972333898,9.988295085,0.8139
-4.864933898,10.09764508,0.30319
-4.875833898,9.844685085,0.82663
-4.890233898,9.975285085,1.332219
-5.140233898,9.854085085,0.80501
-5.013833898,9.926105085,1.327218
-5.310233898,9.979755085,0.25909
-5.012133898,9.822995085,1.329452
-5.021733898,10.19664508,0.87983
-5.092733898,10.15009508,0.87605
-5.000033898,10.22796508,0.36693
-5.003233898,10.00686508,0.88755
-4.935433898,10.09509508,0.38011
-4.901533898,9.860275085,0.90004
-5.045033898,10.05729508,1.407685
-4.939833898,9.908455085,1.415113
-5.055733898,9.855615085,1.411018
-5.005833898,10.19539508,0.9657
-5.054933898,10.13916508,0.96401
-5.018233898,10.01947508,0.97029
-4.891633898,10.14162508,0.44156
-5.031933898,9.922405085,0.97229
-4.931733898,10.05632508,0.44134
-4.958533898,9.789155085,0.98148
-4.991633898,9.938355085,1.482012
-4.795333898,10.15761508,0.02597
-5.219433898,9.895905085,0.41876
-4.989733898,10.12460508,1.062673
-4.973133898,10.01385508,1.066901
-4.922833898,10.16400508,0.54025
-4.974033898,9.911455085,1.069719
-4.935833898,10.06641508,0.54319
-5.106033898,9.908065085,0
-4.996233898,9.818615085,1.070846
-5.075033898,9.920845085,0.53584
-4.669033898,10.11461508,0.12815
-4.904433898,10.10436508,1.148927
-5.002833898,10.04453508,1.144627
-4.981933898,9.932555085,1.148797
-4.954233898,10.08902508,0.6146
-5.179733898,9.952975085,0.07371
-5.018933898,9.845895085,1.148797
-5.390633898,9.937545085,0.04823
-5.031433898,9.749065085,1.15049
-5.040633898,9.920485085,0.61339
-5.106933898,9.871445085,0.60919
-4.913133898,10.15235508,0.20224
-4.993733898,10.04471508,1.23101
-5.016833898,9.951635085,1.231962
-4.911333898,10.07964508,0.73435
-5.015333898,9.848355085,1.23446
-4.759533898,9.910365085,0.7536
-5.352333898,9.927515085,0.16205
-4.992133898,9.909325085,0.73379
-5.076633898,9.868435085,0.72805
-5.349569106,-0.438180423,0.52154
-6.661069106,-0.488980423,1.32969
-6.967869106,-0.486220423,1.35446
-6.569769106,-0.516830423,0.66377
-7.352869106,-0.520250423,1.38673
-6.927169106,-0.533360423,0.70496
-7.709269106,-0.547070423,1.41638
-5.445369106,-0.394630423,1.33084
-7.303769106,-0.562510423,0.74882
-8.035469106,-0.565350423,1.44325
-5.760569106,-0.381110423,1.35466
-7.659169106,-0.618390423,0.79146
-8.364269106,-0.618970423,1.4715
-6.160169106,-0.438040423,1.38704
-7.964469106,-0.625970423,0.82611
-8.606869106,-0.607740423,1.49052
-6.612569106,-0.487800423,1.42319
-8.321669106,-0.660180423,0.86778
-6.211769106,-0.474560423,0.73108
-8.247469106,-0.593680423,2.062382
-5.944769106,-0.393960423,2.055876
-8.551669106,-0.463630423,1.48092
-6.906769106,-0.478690423,1.44538
-8.656069106,-0.688910423,0.90655
-6.651569106,-0.519330423,0.78057
-8.461669106,-0.568620423,2.072279
-8.506669106,-0.322750423,1.4722
-7.323769106,-0.524420423,1.47857
-8.958669106,-0.707640423,0.9412
-6.990869106,-0.528740423,0.81757
-8.533669106,-0.481490423,2.073875
-9.389069106,-0.617840423,1.55314
-7.645769106,-0.535370423,1.50338
-5.329169106,-0.343590423,1.43426
-8.869069106,-0.549830423,0.92327
-7.342169106,-0.547470423,0.85619
-8.502769106,-0.347220423,2.069405
-7.994569106,-0.561940423,1.53066
-5.739269106,-0.367170423,1.46429
-9.222969106,-0.626300423,0.9664
-7.683269106,-0.597240423,0.89504
-8.515569106,-0.262580423,2.068128
-7.444669106,-0.519670423,2.124347
-10.08916911,-0.755800423,1.61367
-8.343969106,-0.623320423,1.55909
-6.129469106,-0.421220423,1.49371
-9.532869106,-0.657300423,1.00226
-8.012669106,-0.615060423,0.93111
-5.578569106,-0.433170423,0.73967
-6.319669106,-0.418690423,0.16608
-8.499169106,-0.133370423,2.064404
-9.362469106,-0.286840423,1.53849
-8.388369106,-0.523050423,1.55909
-5.304269106,-0.274960423,2.120143
-6.559569106,-0.462800423,1.52559
-9.789869106,-0.666940423,1.03109
-8.386669106,-0.656620423,0.97297
-6.008969106,-0.466670423,0.78617
-6.616269106,-0.408460423,0.20567
-8.534069106,-0.028000423,2.063659
-8.127069106,-0.565680423,2.155107
-10.40486911,-0.691650423,1.636
-8.535069106,-0.469090423,1.56829
-5.376969106,-0.165890423,2.121346
-6.911069106,-0.477560423,1.55102
-9.349969106,-0.570550423,0.09478
-10.03546911,-0.674310423,1.05847
-8.683169106,-0.668710423,1.00511
-6.382869106,-0.483140423,0.82595
-7.219169106,-0.529610423,0.29382
-8.539169106,0.092189577,2.061105
-8.486069106,-0.603170423,2.171487
-8.460969106,-0.315020423,1.55745
-6.154469106,-0.341160423,2.155216
-7.265269106,-0.497990423,1.57677
-9.634869106,-0.591460423,0.13978
-10.35156911,-0.719810423,1.09554
-8.928269106,-0.661360423,1.03078
-6.766769106,-0.508510423,0.86708
-7.240469106,-0.412230423,0.29006
-8.564769106,0.202809577,2.059721
-8.486869106,-0.484110423,2.169201
-9.378069106,0.058779577,1.5261
-9.223969106,-0.550860423,1.62269
-6.239569106,-0.243070423,2.157022
-7.622169106,-0.524150423,1.60282
-9.897569106,-0.605320423,0.18078
-10.55306911,-0.711760423,1.11711
-8.835169106,-0.501740423,1.01321
-7.125869106,-0.528530423,0.90531
-7.284369106,-0.304240423,0.28977
-8.600169106,0.308899577,2.05887
-8.504869106,-0.372270423,2.167773
-6.253169106,-0.115730423,2.155474
-7.943369106,-0.539410423,1.62596
-5.647569106,-0.364350423,1.58211
-9.908469106,-0.498230423,0.17444
-10.53506911,-0.593680423,1.10863
-9.261969106,-0.582760423,1.06223
-7.491369106,-0.555860423,0.94442
-6.047869106,-0.440090423,0.22973
-8.598869106,0.434049577,2.055784
-8.525469106,-0.261210423,2.16644
-9.106669106,0.442659577,1.48947
-10.07876911,-0.731170423,1.69269
-7.181669106,-0.376640423,2.196651
-8.316569106,-0.581800423,1.65354
-6.042469106,-0.385110423,1.6086
-9.629269106,-0.245110423,0.11311
-10.58776911,-0.538830423,1.11129
-9.568369106,-0.640900423,1.09738
-7.822769106,-0.604000423,0.98086
-5.451269106,-0.410370423,0.86376
-8.221369106,-0.497790423,0.42647
-6.378169106,-0.471990423,0.27468
-8.612269106,0.520979577,2.054294
-8.508069106,-0.162140423,2.163678
-9.143169106,0.515229577,1.4893
-9.314669106,-0.274380423,1.61957
-7.184869106,-0.282510423,2.19519
-4.806569106,-0.110040423,2.231808
-8.604769106,-0.620560423,1.67499
-6.443469106,-0.446070423,1.6365
-9.625569106,-0.156310423,0.10578
-10.60976911,-0.440640423,1.10814
-9.827469106,-0.651560423,1.12513
-8.157069106,-0.626530423,1.0164
-5.875169106,-0.439050423,0.90662
-8.399969106,-0.457110423,0.44786
-6.645669106,-0.449410423,0.30846
-8.623269106,0.641009577,2.051846
-8.490469106,-0.031850423,2.16025
-9.196469106,0.609489577,1.48947
-10.24656911,-0.620190423,1.70107
-7.238769106,-0.178170423,2.195533
-5.220869106,-0.131210423,2.246221
-8.511269106,-0.459110423,1.66335
-6.808569106,-0.464340423,1.66088
-9.679869106,-0.067710423,0.10711
-10.63256911,-0.342440423,1.10499
-10.08586911,-0.665200423,1.15288
-8.499469106,-0.657010423,1.05306
-6.288769106,-0.469100423,0.94842
-8.679169106,-0.464710423,0.48543
-8.640369106,0.758389577,2.049718
-8.405669106,0.132189577,2.153203
-9.248569106,0.704379577,1.48947
-8.125569106,-0.444990423,2.235077
-8.406569106,-0.290350423,1.65063
-7.191069106,-0.494570423,1.68667
-10.64206911,-0.236670423,1.0999
-10.31326911,-0.666790423,1.1767
-8.871669106,-0.705380423,1.09351
-6.719669106,-0.511500423,0.99232
-9.188769106,-0.583670423,0.56028
-7.195669106,-0.420360423,0.37853
-8.653169106,0.878749577,2.04727
-8.334769106,0.291389577,2.146822
-9.337769106,0.778409577,1.49313
-9.330269106,0.071789577,1.6079
-8.422269106,-0.457140423,2.24694
-6.023969106,-0.179210423,2.274169
-9.246869106,-0.564160423,1.71805
-7.550469106,-0.519990423,1.71077
-10.66096911,-0.135520423,1.09603
-10.50816911,-0.654880423,1.19635
-8.836069106,-0.572030423,1.08368
-7.057269106,-0.521230423,1.02572
-9.149469106,-0.448780423,0.5467
-7.283269106,-0.330790423,0.38495
-5.535869106,-0.379010423,0.27312
-8.654569106,1.006049577,2.044078
-8.368869106,0.399769577,2.145965
-9.364969106,0.887229577,1.49052
-8.785369106,-0.503670423,2.261984
-6.412869106,-0.205750423,2.287704
-7.875969106,-0.535440423,1.73232
-5.552069106,-0.336350423,1.6828
-9.148969106,-0.511690423,0.18019
-10.66506911,-0.025600423,1.08997
-10.52936911,-0.556440423,1.19335
-9.134869106,-0.593080423,1.1152
-7.406969106,-0.540290423,1.06059
-9.836469106,-0.663450423,0.65074
-5.967169106,-0.413210423,0.32917
-8.669169106,1.126819577,2.04163
-8.578069106,0.419039577,2.154441
-9.372269106,1.008039577,1.48581
-9.081969106,-0.523960423,2.273933
-6.822769106,-0.246170423,2.302116
-10.04356911,-0.718780423,1.77843
-8.196869106,-0.553090423,1.7536
-5.976669106,-0.368910423,1.70938
-9.598269106,-0.610030423,0.25273
-6.803069106,-0.427510423,0
-10.67516911,0.053329577,1.08634
-10.57346911,-0.496990423,1.19474
-9.387569106,-0.624910423,1.14247
-7.759169106,-0.595700423,1.09714
-9.949469106,-0.634370423,0.66375
-8.080469106,-0.459280423,0.49523
-5.421169106,-0.403510423,0.96038
-6.292069106,-0.443150423,0.37155
-8.642869106,1.238949577,2.03748
-8.827469106,0.384109577,2.165773
-9.363369106,1.107619577,1.48075
-9.388369106,-0.581440423,2.286913
-7.205269106,-0.312030423,2.315944
-9.247869106,-0.243970423,1.70748
-8.595169106,-0.638970423,1.78179
-6.366569106,-0.425720423,1.7344
-9.784369106,-0.614760423,0.28021
-7.100169106,-0.454340423,0.04348
-10.67386911,0.167589577,1.07931
-10.59396911,-0.397800423,1.1915
-9.586069106,-0.605010423,1.16169
-8.086869106,-0.613850423,1.1297
-10.28976911,-0.691200423,0.71201
-8.187369106,-0.384900423,0.50472
-5.837669106,-0.429850423,1.00045
-6.682769106,-0.470630423,0.42197
-8.653969106,1.363219577,2.034713
-8.835769106,0.503579577,2.163488
-9.321069106,1.259499577,1.47081
-9.443769106,-0.492940423,2.287429
-7.574269106,-0.344700423,2.32882
-10.28286911,-0.643310423,1.79237
-8.512169106,-0.482850423,1.77192
-6.757469106,-0.454670423,1.75876
-9.974069106,-0.595070423,0.30641
-7.045469106,-0.303880423,0.02687
-10.69746911,0.268179577,1.07568
-10.61516911,-0.298570423,1.18826
-9.916569106,-0.651670423,1.19745
-8.437269106,-0.646210423,1.16499
-10.46976911,-0.671790423,0.73426
-8.253069106,-0.292680423,0.50779
-6.249369106,-0.459670423,1.04012
-6.977069106,-0.463220423,0.45844
-8.826369106,1.393989577,2.041843
-8.252369106,0.938639577,2.129204
-9.443769106,1.313459577,1.47761
-8.008069106,-0.410780423,2.34433
-8.457669106,-0.337890423,1.76417
-7.108669106,-0.472100423,1.78039
-9.838469106,-0.414940423,0.27382
-7.179069106,-0.232990423,0.04136
-10.70636911,0.377869577,1.06986
-10.62846911,-0.194600423,1.18387
-10.12996911,-0.644950423,1.21869
-8.757669106,-0.669730423,1.19692
-8.468469106,-0.270110423,0.53404
-6.674669106,-0.500350423,1.08139
-7.172269106,-0.417590423,0.48043
-9.099869106,1.362859577,2.055252
-8.227469106,1.082189577,2.124919
-9.281069106,0.797089577,1.57602
-9.427369106,-0.253130423,2.282271
-8.219769106,-0.382930423,2.350988
-9.078869106,-0.506480423,1.80898
-7.504869106,-0.513160423,1.80527
-9.716969106,-0.239110423,0.24346
-7.410669106,-0.206340423,0.07216
-10.71946911,0.485709577,1.06453
-10.64236911,-0.090500423,1.17947
-10.33756911,-0.637960423,1.23925
-8.761869106,-0.553980423,1.1923
-10.46536911,-0.449830423,0.71895
-9.203069106,-0.494660423,0.64124
-7.015969106,-0.511900423,1.11365
-7.248869106,-0.323270423,0.48499
-5.201869106,-0.272290423,0.37079
-9.329169106,0.894389577,1.57553
-9.436669106,-0.140760423,2.280466
-8.114769106,-0.212960423,2.344916
-9.324069106,-0.505690423,1.82462
-5.984469106,-0.048730423,2.366987
-7.828469106,-0.528020423,1.82508
-5.465569106,-0.323330423,1.7926
-10.85676911,-0.711550423,0.44253
-8.223369106,-0.441440423,0.20018
-10.72326911,0.599889577,1.05775
-10.65886911,0.012739577,1.17531
-10.46156911,-0.590850423,1.24931
-8.889769106,-0.494670423,1.20197
-10.58956911,-0.404500423,0.73195
-9.816369106,-0.671700423,0.73002
-7.371169106,-0.533630423,1.14751
-7.282469106,-0.210570423,0.48311
-5.861869106,-0.392290423,0.45524
-9.364069106,0.999379577,1.57372
-8.077869106,0.674159577,2.212468
-8.081969106,-0.074230423,2.341697
-8.167569106,-0.553900423,1.84605
-5.940969106,-0.374040423,1.82007
-10.76236911,-0.554670423,0.41729
-8.362569106,-0.382850423,0.21588
-10.72506911,0.686749577,1.05241
-10.65876911,0.097559577,1.17045
-10.50016911,-0.528340423,1.24998
-9.478669106,-0.681290423,1.26666
-10.57486911,-0.313740423,0.72386
-10.14156911,-0.745020423,0.77581
-7.701369106,-0.580150423,1.17996
-5.362869106,-0.409380423,1.11137
-8.499269106,-0.653560423,0.65798
-6.274169106,-0.455350423,0.50739
-8.937569106,1.045429577,2.155393
-10.38006911,1.202949577,1.55244
-9.346369106,1.103879577,1.56813
-8.001869106,0.810459577,2.206881
-6.940269106,0.555769577,2.294069
-8.602169106,-0.656520423,1.874717
-6.323969106,-0.426720423,1.84244
-10.76976911,-0.476970423,0.41249
-8.977269106,-0.574050423,0.3134
-10.72036911,0.807709577,1.04418
-10.66456911,0.207949577,1.16467
-10.52576911,-0.431470423,1.24752
-9.596269106,-0.623130423,1.27528
-10.66466911,-0.251090423,0.73108
-10.24386911,-0.684910423,0.78502
-8.043669106,-0.604830423,1.21262
-5.746569106,-0.421290423,1.14507
-8.532569106,-0.549380423,0.65637
-6.398769106,-0.374040423,0.51833
-9.079269106,1.092399577,2.160154
-10.53466911,1.226699577,1.56273
-7.761869106,1.067499577,2.192611
-7.286069106,0.524389577,2.305994
-10.05016911,-0.545140423,1.87197
-5.309169106,-0.192570423,2.487204
-6.831969106,-0.501820423,1.872172
-10.80806911,-0.388200423,0.41121
-9.106169106,-0.517050423,0.32759
-10.74006911,0.914209577,1.03933
-10.67456911,0.316579577,1.15935
-10.54676911,-0.331850423,1.24439
-10.66106911,-0.137720423,0.7227
-10.40826911,-0.656810423,0.80401
-8.399569106,-0.639960423,1.24688
-6.157269106,-0.448700423,1.18154
-8.539569106,-0.432970423,0.65073
-9.404369106,1.323159577,1.56304
-8.033569106,1.055439577,2.203184
-7.542669106,0.531759577,2.314334
-10.31066911,-0.564110423,1.889021
-8.373969106,-0.313380423,1.85192
-9.428169106,-0.552870423,0.37439
-10.73396911,1.037929577,1.03061
-10.69066911,0.422359577,1.15473
-10.55276911,-0.223710423,1.23925
-10.53536911,-0.611670423,0.81713
-8.707169106,-0.658100423,1.27593
-6.564969106,-0.480230423,1.21783
-8.549269106,-0.317200423,0.64537
-7.550969106,-0.593000423,0.66562
-10.50606911,1.492819577,1.54791
-9.529069106,1.375319577,1.56961
-8.329069106,1.026949577,2.214961
-7.723369106,0.573379577,2.319602
-9.108669106,0.892889577,1.65737
-6.137069106,0.532109577,2.36413
-8.382369106,-0.195530423,1.84918
-7.456569106,-0.507440423,1.906665
-9.747269106,-0.591590423,0.42089
-10.71706911,1.169629577,1.02019
-10.69376911,0.536419577,1.14825
-10.56996911,-0.121080423,1.23545
-10.31326911,-0.636770423,1.34397
-10.73576911,0.045099577,0.71924
-10.75056911,-0.613240423,0.84421
-8.718769106,-0.545250423,1.27232
-6.943869106,-0.505290423,1.25134
-7.896669106,-0.616070423,0.70759
-8.648069106,0.981589577,2.227942
